nwlrbbmqb the information published in this undergraduate calendar outlines the 
hicuhszhg n a f and astatement explaining in poultry science 
kxjobcwvp to student financial services by october access award burnbrae 
lotomwpno farms with matching funding through the ontario studentopportunities fund 
iouyxcdrm qualification s full time students with demonstrated financial need 
vrtbdrkts willbe given to students with a demonstrated interest in 
npqebeyrr poultry students must meet the government mandated terms forreceipt 
wggkrugru of an osotf award general statements on awards amount 
lunxqgsrj awards of campbell ouellette about supportingstudents with financial need 
lecgtuwxx in keeping with the family s academic interests preference 
cxotuxbeo will be given to students registered in the of 
ylhsycfvu arts and scienceprogram apply by october th to student 
opnxbrchm financial services a financial needassessment form students will be 
wfkthhjdb considered for this award once a n a fhas 
geiwcvewt been submitted by the deadline date donor s dr 
geocsfprg malcolm qualification s students registered in any program with 
jtpvrufme demonstrated need amount award of canadian imperial bank of 
pwhsenabs commerce bursaries established by the canadian imperial bank of 
vfoonuepm commerce with the assistance of government s osotf program 
kggspzilt to assist students to continue their studies students apply 
eshihfrak with a completed financial need assessment form n a 
falxysnof f to financial services by october students will be 
itwwfcczs considered for this once a n a f has 
ejfzoxgyf been submitted by the deadline date access award donor 
mqhyvjluh s imperial bank of commerce with matching funding through 
dhykrtgoa theontario student trust fund qualification s full time b 
iqzcwjhvz comm students majoring in management inindustry and finance or 
fcxmqnvok marketing management students must bein semester beyond at the 
ezeoeomoh time of receiving the award additionally students must meet 
fuvheoghk the terms forreceipt of an osotf award see general 
roiqvmojc statements on awards amount of carole mcpherson two bursaries 
desoltubx are awarded one to a student registeredin hotel and 
knlsufnbj food administration major and one to a student registered 
djsqbhyre in management major of the b comm program apply 
khoonugbf to student financialservices by with a completed financial need 
bxgyivjar assessment form n a f students will be for 
qpubveulh this award automatically once a n a f has 
blahxkvlx been submittedby the deadline donor s the estate of 
staxuxguf carole mcpherson qualification s students registered the hotel and 
ddhvvzrwu food administration major or thetourism management major of the 
xqfetsfdp program who havecompleted a minimum of credits and have 
pycosxoqt demonstrated osotf program to support students who wish to 
lyntbscyn study full time applyto student services with a completed 
bqlvnecuz financial need assessment form n a f by october 
ubclsdngv will be considered for this award automatically once a 
kundhlsap n a fhas been submitted funding through the ontariostudent 
kfpzgflev opportunities trust fund qualification s students with demonstrated financial 
rirqfstqk need additionally students must meet the terms for receipt 
ygqtqmhwt of anosotf award see general statements on awards amount 
uowlbbbaj of o a c on the occasion of their 
inpdeyuvd th anniversary withthe assistance of ontario government s osotf 
oqvyobqju program apply with a completedfinancial need form n a 
csqypgwah f to student financial services by october students will 
xbkikxypc be for this award automatically once a n a 
wmzbapwbf f has been submittedby the deadline with matchingfunding through 
yroswhkuw the ontario student opportunities trust fund o a c 
qqyapakzm undergraduate students with demonstrated financial need additionally must meet 
hxblvnkwq the government mandated terms forreceipt of an osotf award 
bvrgvixpg see statements on awards amount several awards of varying 
gzceructl amounts class of of the ontario government sosotf program 
edlqnisyg apply with a completed financial assessment form n a 
hlczmzqvu f to student financial services by october students be 
bsjhykmce considered for this awardautomatically once a n a f 
ggxslddbq has been submitted by deadline date access award donor 
nvqtfbyeq s class of with matching funding the ontario studentopportunities 
xvlsyfdhd trust fund qualification s an o a c degree 
othsanpsy enrolled in any degree program who hasdemonstrated financial need 
sxckkxbec students must meet thegovernment mandated terms for receipt of 
eejwbghve an osotf award statements on awards amount several awards 
ozlrpfahh of varying amounts david havoic i established by the 
oyzotyqdi havoic family and inspired by the support that wheelerprovided 
qgoulsdjw to david havoic while he was a student at 
jrrnhsbzh u of g the bursary be awardedto the student 
iboprnqgi with the greatest financial need apply by october to 
oylyqsnlf student financialservices with a financial need assessment form and 
hoodahxnp attach letter from studentaccessibility services confirming registration and physical 
pqqxytnpl donor s debbie and david havoic qualification s students 
aftkvtwwk registered in any who have a physical disability andare 
qjvxslnwl registered with student accessibility bursary i provided in memory 
xvbmkrehs of david r leach by his family with the 
xvhkxpdim of the ontariogovernment s osotf program david entered o 
xgihwtevm a c in as a of o a c 
pikbffctp and graduated with a b sc in agriculture in 
vzznzwvjt apply with a financialneed assessment form n a f 
mndymlhth to student financial services and a from sasconfirming physical 
azemonyru disability by october access award donor s deborah leach 
dtovrnueo sartor with matching funding through the ontariostudent trust fund 
sbylnnroz qualification s o a c undergraduate degree or diploma 
cvumxtqmh student is physicallydisabled as determined by the student accessibility 
fkzaquqll services academic standing and who has demonstrated financialneed additionally 
fhsuztsmj must meet the government mandatedterms for receipt of an 
ffxeisawr osotf award see i established by charlotte yates in 
todcuodwe memory of her parents who were advocates forthe value 
ymrlryfnz of education in society apply by october th to 
zflimthsd financial serviceswith a financial need assessment form students will 
bszslpwoj be for this awardautomatically once a n a f 
mthqrvhfp has been submitted by the deadline donor s dr 
hkcilivvu malcolm campbell qualification s students registered in any bursary 
ocprdhsyt i preference will be given to students registered in 
iujtgcbyw basc with major in applied humannutrition or with a 
whdlqpoyb major in child youth and family to student financial 
ytyuibjbg servicesby october with a completed financial need form n 
tuemcaxvi a f studentswill be considered for this award automatically 
byizvpcif once a has been submitted by thedeadline date donor 
syfvyztvj s mrs donna pree mac bhsc qualification s students 
wgkfzelng registered in any program offered by the college of 
okewocfnz applied human sciences with demonstrated financial need amount award 
wskekkjhj of dr gordon macleod memorial bursary i established in 
kcgtbmggm memory of dr macleod and in dedication to his 
ktzthmzea interest in thedairy industry apply to financial services awards 
blndjfpnr uoguelph ca with acompleted financial need form n a 
zzakjdqfg f and a letter reflecting on yourinterest in dairy 
dlmrvfqqn related studies october please be sure to include your 
cptetgswp name studentid number your program study and the award 
zndrmcrzn you re applying to on your letter andapplication please 
wpscudqlb your application to awards uoguelph ca and include the 
yernihina awardname and id number the subject line donor s 
ofydelixz cynthia macleod qualification s students in any degree program 
mrycpqusk offered by oac who havefinancial need and who can 
ykybiesxm bursaries i provided by the ontario egg producers marketing 
bfzdtgbzn board and o a c alumnifoundation with the assistance 
ojmqydqat of the ontario government s osotf applywith a completed 
guntuztvi financial need assessment form n a f to student 
xqhjrnlvi servicesby october to be considered for this award you 
tyjgpvtht must indicate it on n a f andinclude a 
yxvtgrgzo statement outlining your interest in the poultry industry award 
gulqrbxct donor s egg farmers ontario with matching funding through 
mpqvjqgrf the ontario trust fund qualification s students with demonstrated 
bmowlmrgs financial need who programs and who have a minimum 
jntxvning cumulativeaverage preference will be to students who have demonstratedan 
mmifzaxwj interest in the poultry industry students must meetthe government 
ncavgpjcc mandated terms for receipt of an osotf award statements 
xuipdxkcs on awards amount several awards of varying amounts elizabeth 
xkhdwuodv bursaries i mrs elizabeth burton with the assistance of 
ocrzsvbpb the ontario osotf program provides bursaries to students with 
qyesyybnd demonstrated financial need with a completedfinancial need assessment form 
yaftxradq n a f to student financial by october students 
wttrhyiiq will be considered for this award automatically once a 
ejfhaflud has been submittedby the deadline date access award donor 
jxtoyvtrs s mrs elizabeth with matching funding through the ontario 
ntxdqsyhb studentopportunities trust fund students in second third or fourth 
wsjoytvfv year with demonstrated financialneed students must meet the government 
brrgcpbrp mandatedterms for receipt of an osotf award general statements 
wmirzbqct onawards amount several awards of varying amounts f m 
jbbkzvuot brown and william r brown bursary i supported by 
pjykmrbvu a gift from the of fredelene elsie may brown 
swnhvbpmb and her predeceasedhusband william robert brown to student financial 
tcfmlipyi services by oct with acompleted financial need form students 
msyfhhgtw will be considered for this awardautomatically once a n 
xwrtrpiak a f has submitted by the deadline date donor 
kswllbqzo s estate of fredelene elsie may brown students registered 
zrmjdghln in any program offered by in the oac who 
qrimqffky havecompleted at margaret j miles memorial bursary i established 
vsyfeqepb by the family to honour memory of the parents 
fidvjuiuz george and margaret j miles life long supporters of 
qbkgrbogu apply with a completed financial needassessment form n a 
vlgtgysmf f and a letter involvement in extra curricularactivities to 
kqwmxersp student financial services by access award donor s established 
lcjmtkxze by the miles family with matching through the ontariostudent 
apkulvagc opportunities trust fund qualification s all arts and social 
baqgliczf science students with demonstratedfinancial need who are in or 
jqzydekpz semester and have at least a cumulative average in 
wmaanpkjc all courses completed date are eligibleto apply preference will 
ikjmnjctu be given to students who andprovide leadership in extra 
mxvtglsho curricular or community activities examples contributions to school and 
yrgxnsxqh orcommunity etc additionally students must thegovernment mandated terms for 
natrkdawq receipt of an osotf award seegeneral by the gonder 
malioiehp family with the assistance of the ontario government sosotf 
pcygapmye apply with a completed financial need assessment form n 
gxuqmxjeh a f to student once a n a f 
ogggsirbx has been submitted by the deadline date preference will 
zfeqwgoej begiven a student who has held the award in 
fshkzgerv the previous year the award can be helda of 
bazlofrua three times years two to four of study access 
bnbyoiffg award donor s dr john and family with matching 
nvlwddfne funding through the ontariostudent opportunities fund qualification s full 
mtvhxviil time b comm students with to course credits inmanagement 
pbhpcwsdl economics in industry and finance or marketingmanagement with at 
akshxpuus a cumulative average and demonstratedfinancial need additionally must meet 
xzhclbxuy thegovernment mandated terms for receipt of an osotf award 
vcgisjsjn professional accountants of ontario bursary i donated by the 
ocqbcatly grand river of the chartered management accountants ofontario preference 
jfubftjjf will be given to who attended a secondary school 
mibkfgsqa in thecounty of perth waterloo or wellington to student 
dijqylhaq financial services by october students will be considered for 
jvdjeldiq award automatically once a n a f has beensubmitted 
xtbefjhrp by the deadline date chartered professional accountants of ontario 
nlfnopxep qualification s full time in financial need and registered 
knraxngit in the b comm program amount award of gryphon 
rmbjlwkrd investment council bursaries i established by gryphon investment with 
vyukmfrbt the assistance of the ontariogovernment s osotf program apply 
iyaylnplm with a financial need assessmentform n a f to 
etvymjbvu student financial services by students will be consideredfor this 
ahlddlypx award automatically once a n a f has submitted 
fjbzrzbrk by the deadline date access award donor s gryphon 
ohybltwlg investment inc with matching funding through theontario student opportunities 
hpbbplosq trust fund full time students with demonstrated financial need 
bqfbwqcxi additionally students meet the government mandated terms for receipt 
byzooiopw of anosotf award see general on awards amount awards 
hnhnuyrxn of guelph compassionate health and dental i this bursary 
cngupyzqu has been established and approved by the student health 
sutcxtbli dentalcommittee to assist students facing unforeseen health and dental 
mbxilnraj needs and beyondthe benefits offered through the university of 
qrhdvwlpn guelph s mandatory health plan university of guelph s 
krfgjzalx student dental plan or comparable personal plan applyto student 
vokdcmdkz financial services manager student awards with a financialneed assessment 
sezburkzo form a letter from physician or dentist about requiredprocedure 
hnguxzcdi treatment that indicate the nature of the unforeseen health 
bfvydllgo dental emergencyand it s impact on the student s 
zlaydexha studies cost estimates the health or dentalpractitioner identified in 
qrchypnvm the regulated health proof that this procedure isnot covered 
mxrwaztbc under any provincial or private coverage already including the 
emkulwxlb studenthealth plan student applications will reviewed throughout the semester 
biiebagia to handleemergencies immediately if approved this bursary a receipt 
vvxjjwafz will be required to bereturned to our office once 
byadeoqbb the is completed unless a receipt has been submittedwith 
oympbuafx the application students may only receive the bursary once 
clfeiaerj per academicyear donor s student and dental plan reserve 
auqbvqbbv qualification s students currently registered at the of guelph 
pryqfwewx and or beenrolled under the university of guelph mandatory 
zwfwaqefb student the student must require treatment for an unforeseen 
gjsslmink health anddental which is not currently or completely covered 
zolwgcuyj bythe student health plan dental plan or comparable personaldental 
sdfpeewce plan and requires immediate and treatment forwhich the consequences 
pglqpukhi of not receiving treatment may impact thestudent s academic 
zpvjolumt progress amount several awards of various amounts to a 
ygsjyxoqd been established and approved by undergraduate students throughstudent with 
umhbbomtd the aid of the ontario government s otss program 
jemrdbmms to assistundergraduate university of guelph campus diploma students in 
zietinnrn financial need preference will given to students who are 
mhdpeswfv not eligible for provincial and or federalassistance such as 
mrprcvdty ontario student assistance program osap and or canadastudent loan 
hhmzhwfce cslp apply to student financial services with a completedfinancial 
srxgdgluk need once a n a f has been submitted 
dqpzfjqwl by the deadline date access award donor s student 
lchljoxix association with matching funding through the ontariostudent trust fund 
tnbzisyov qualification s full time students registered in any degree 
ezppfiggp terms for receipt of an otss award see generalstatements 
pwldjpkuy on awards amount awards of varying amounts up to 
ariymyzlg guelph student assistance program these bursaries have been established 
ujwppvhec and approved by undergraduate students referendum to assist undergraduate 
rnigcethp and university of guelph campus in financial need preference 
jrjjscsso will be given to students who are not eligible 
qtbwnmufc and or federal assistance programs such as ontario student 
poishvcna assistance and or canada student loan program cslp apply 
jihytbidv to student financialservices a completed financial need assessment form 
mvpbniely n a f by october donor s students qualification 
rfdtwtdqa s full time undergraduate students registered in any programwith 
ztpbcxkcr demonstrated financial need amount several awards of varying provided 
lmwizrxag an endowment fund to assist students in adegree or 
iergxyjqu diploma program of ontario agricultural college apply with a 
cwlcveryi completedfinancial need assessment n a f to student financial 
qikjuxfey services by october students will be for this award 
ycaekgxqe automatically once a n a f has been submittedby 
vbwqfsdjp the deadline financial need amount several awards of various 
jcnrswdcs amounts helen mahon memorial i established in memory of 
chwaiaamk helen mahon a longtime employee of the ofguelph and 
hmclhfjzm who following the death of her husband raised three 
cevrnxhgq young alone all of whom graduated from university apply 
dkuvodtpl to student financial by october with a financial need 
uragamlnv assessment form and a statement that you meet thecriteria 
qxxdzbasp of this bursary awarded in the winter donor s 
yzvqchmzy family friends of helen mahon qualification s students registered 
ptndpgdvh in any program come from a family whereone parent 
rgumzrjes is deceased amount award of howard myrtle rogers bursaries 
nelcemzur i provided by the estate of howard and myrtle 
jgshylwda with the assistance of the ontariogovernment s osotf program 
cgylzegnf apply with a financial need assessmentform n a f 
zzjsmofqs to student financial services by students will be consideredfor 
tppkyxdhv this award automatically once a n a f has 
qdytggrrh submitted by the deadline date access award donor s 
xzvdzwmti the estate of howard and rogers with matching funding 
cyyxrpoeq throughthe ontario student opportunities trust qualification s students with 
ljxjbbjuj demonstrated financial need preference will givento students from wellington 
snczlcwqd county students are encouraged to applyfor award in each 
sewchwcgp year of study the award may have been held 
suvifehqg inprevious years but must demonstrate on going financial need 
iactsqytd additionally students must meet the terms forreceipt of an 
astfkxdpg osotf award see general statements on awards amount education 
zrmqlimto and skills development established thethis bursary as part of 
qdgyngdha their aboriginal post secondary education funding initiative these bursaries 
vfwyhotoa provide support to aboriginal students with demonstrated financialneed to 
srpbqhpgs assist with their education apply to student financial services 
yuoolrule byoctober th with a need assessment form and complete 
dondjubjb the indigenousstudent bursary application is based on financial need 
pepqxgfay donor s ministry of advanced education and development maesd 
ophjpbzdo qualification s aboriginal students or students who as having 
qacwfqmic aboriginalidentity and or heritage self identification is who areregistered 
gknibszrr in any degree are a resident of ontario as 
izrinipyy defined by have demonstrated financial need amount several awards 
txdjnflmk ranging in values of guelph provides support to international 
eyviehvoi undergraduate students thatare with unexpected or unforeseen financial shortfalls 
pocgybzgq due to a medical issue by uhip or the 
iypitmlcc student dental medical insurance plans students should applyto international 
tqodwoygs student advisor in the centre for international programs bycompleting 
hdjqtzuzx an international student financial need assessment form n a 
vzflhdary f documentation to support the medical issue these bursaries 
pcdrvvfbt are awarded onan basis donor s university of guelph 
tbznjcybv qualification s international students in a degree program and 
xvvwswcdf havecompleted a minimum credits who have a emergencyexpenses not 
hgwgvalmw covered by uhip or the student dental medical and 
gtzzoaydl demonstrated financial need amount several awards of varying amounts 
ccmyzjvwb and grace black memorial bursary i established in memory 
tyhyhnupk of irvine and black by friends and family to 
uawsgrrhf recognizetheir many contributions to young irvine a well known 
uhihkkwkm sheep breeder was ajudge at college royal and the 
fhijaiqyr royal fair for over fifty years and grace wasactive 
dshpohlhq in the women s institute and fergus fall fair 
eaxjufter apply to student financialservices with a completed need assessment 
gabsficoi form n a f and a letteroutlining involvement in 
mgidjakao the h and or a women s institute by 
ulxkryjau october donor s family and friends of and grace 
qwyhcykug black qualification s full time undergraduate students registered any 
uywekdmno degree programwith demonstrated financial need preference will be given 
oapfwccgu student intake form and a letter explaining your situationand 
crwzksztw attach showing the denied provincial funding recipients will beselected 
yesgaqefa by the sas disabilities team on a first come 
htqyisnno first served basis basedon the validity and for an 
prwlupitz assessment donor s suzanne ivey cook qualification s students 
cstzszrab who been denied funding through the ontario studentassistance program 
ifgkmcckk osap or provincial territorial student aidprogram who require academic 
wzzkrqick accommodation support throughthe student accessibility services sas and who 
ymfxrasqs are unable to the required assessment amount several awards 
rjvtrabeo of up to joan weatherly employee of theuniversity and 
dibpfaopt sociology graduate with a keen interest in the of 
fyyrykzvd mature femalestudents apply by october to student financial services 
zqttjdoew a completed financialneed assessment form n a f and 
qgcfllidq a letter identifying status as a maturefemale student if 
ktheyhcsh applicable preference will be given to students registered in 
otdssvnne any degree program in the departments ofgeography science psychology 
qejpuprbc and sociology anthropology with demonstrated financial based on financial 
cjhuubeyb need apply by october to student financialservices with completed 
nctvqoaki financial need assessment form students will be consideredfor this 
vywzoaidu automatically once a n a f has been submitted 
zxwebhlwb by the deadline date donor s ogden qualification s 
mczopbjmu students registered in any program in the college of 
ameijcejt and appliedhuman sciences with demonstrated financial need amount award 
gtwbvvzzx of leroux bursaries i established by mr hector leroux 
gmvibxjro o a c with the of the ontariogovernment s 
ncbhcpnlz osotf program apply with a completed financial assessmentform n 
qrkjyfhba a f to student financial services by october students 
dabaiqvsr be consideredfor this award automatically once a n a 
uckirmlyp f has been submitted by deadline date access award 
dnccdtoot donor s mr j h leroux with matching funding 
vwuwbuzbf the ontario studentopportunities trust fund qualification s o a 
ryxisbscs c degree in the b sc agr b sc 
hqsytgaxl b comm orb sc env programs with demonstrated need 
vlapiwlgz additionally students must meet the government mandated terms for 
gganxakiu of anosotf award see general statements on awards amount 
ocyijodjh several awards of amounts marie hardacre bursary i established 
llewhrwya by mrs a marie hardacre dhe for students in 
ujgtrovgo csahs witha preference to female students registered the department 
xtythasrm of family relations andapplied nutrition apply by october to 
guvqfhwcq financial services with a completedfinancial need assessment form students 
qaqsxbyst be considered for this awardautomatically once a n a 
pobdnudhb f has been submitted by deadline date access award 
dzvrhpnzv donor s mrs a marie hardacre with matching through 
wwzmobegy the ontario trustfor student support program qualification s registered 
fgtavhcaw in any academic program in the college of socialand 
wddajevam applied human with demonstrated financial need additionally students must 
mpnjllizz meet the terms forreceipt of an otss award see 
mffmloflj general statements on awards amount mary i whitelock a 
opmloroqc friend of the university with theassistance of the government 
tldhzuujg s osotf program to assist students who wish tostudy 
grhffnnsy full time but need financial support to do so 
bxlmmdaxr apply with a completed financialneed form n a f 
unhwguzpt to student financial services by october studentswill be for 
ukecsylzd this award automatically once a n a f has 
ymvypvmej been submitted by thedeadline access award donor s estate 
pegiyvrvc of mary i whitelock with matching funding the ontariostudent 
nwtisdnwv opportunities trust fund qualification s students with financial need 
livqijmhz additionally studentsmust meet the government mandated terms receipt of 
jvfsmjawk an osotfaward see general statements on awards amount awards 
vnhzcdtky m tis nation of ontario bursary i the m 
yxuwkerbn tis nation of ontario has this bursary to encourage 
cpwdyrisd m tis peoplewithin ontario to pursue post secondary and 
uszepolrq to support m tis students inundergraduate programs selection will 
qmaokalgm be on financial need apply by october th with 
pzpcceyhe a completed in course financial assessment form and a 
rqwwkqxqi statementconfirming m tis status and include your card donor 
lbzbrneix s m tis nation of ontario qualification s students 
gtguifknj who self identify m tis and are not registered 
onrvhjtdt as an indianunder the indian act or as an 
kblummvqf inuk on inuit registry are eligible applicants may be 
iwnheinyt registered in any program and meet allacademic program requirements 
tigezvvwc amount award of murray p and l hannah bursaries 
epgzbjkvv i preference will be given to students from the 
ysngaltip of northumberland apply byoctober to student financial services with 
exqxsafxb a financial need assessmentform students will be considered for 
auxfbnlao this award once a n a f has beensubmitted 
wnmtnehtf by the deadline date access award donor s of 
uppktmcsh florence hannah with matching funding through the ontariotrust for 
cxegxydcz student program qualification s oac students registered in the 
qpchlrthg bsc agr or the programwho have completed a minimum 
xocekrtwm of credits with demonstratedfinancial additionally students must meet thegovernment 
iyepddvja mandated terms for receipt of otss award see generalstatements 
tofvfwzok on awards amount several awards of amounts norma valeriote 
shryghalr international student bursaries i preference to a student from 
teohoondr a country of focus as defined by cida canadianinternational 
qyatupyrw agency apply to the international student advisor with acompleted 
wqmgktzkz financial assessment form for international students donor s mrs 
gnmagroqf norma l valeriote international students registered in any degree 
cdlwulynf program who havecompleted a of credits and demonstrated financial 
pnwnlozua need amount several of varying the assistance of the 
utlwcyicg ontario government sosotf program to recognize the many of 
bswjwcusy lloyd minshall to his classmatesand to o a c 
ftnnialwn apply with a completed need assessment form n a 
avhcsbnod f tostudent financial services by october will be considered 
nwhuybshx for this awardautomatically once a n a f has 
udssklhxt been submitted the deadline date access award donor s 
hjrxlnenh o a c alumni with matching through the ontario 
fdvkqrtkr studentopportunities trust fund qualification s o a c students 
ufasbfmwq must meet thegovernment mandated terms for receipt of an 
xdpsnykkl osotf award statements on awards amount several awards of 
zobgwebiw varying amounts o a c bursaries i provided by 
ucjowooqp the class of o a c with the assistance 
uelmbpbue of ontario government sosotf program apply with a completed 
ceonfcqly financial need form n a f to student financial 
wmhtilcwj services by october students will be for this awardautomatically 
sncjhgxvi once a n a f has been submitted by 
mwesykgop the deadline access award donor s o a c 
igajdosyy class of with matching funding through the studentopportunities trust 
favouiqdr fund qualification s students at any semester in an 
xaohokngl o a c degree program or studentsenrolled in the 
xmzoxfqik b eng program with financial need anda minimum cumulative 
gciehkbvg average additionally students meetthe government mandated terms for receipt 
jokcnmqwb of an osotf award seegeneral on awards amount several 
djjoiwpwv awards of varying amounts o a c bursaries provided 
wodhuhryo by the class of o a c with the 
calilzuqm assistance of the ontario program apply with a completed 
hikklttzd financial need assessment form n a f to financial 
robmnpruj services by october students will be considered for this 
yliopkaax once a n a f has been submitted by 
zunodwynj the deadline date access award donor s and the 
ujjzazbpo o a c alumni foundation with matching fundingthrough the 
qiicjwmxn ontario opportunities trust fund qualification s o a c 
wxntzkjnp undergraduate degree with demonstrated financialneed additionally students must meet 
fnfojozlo the for receipt of an osotf award see general 
bmdpeoagx statements onawards amount awards of varying amounts o a 
ysulqubkt c alumni foundation access bursaries i osotf program apply 
nvicaxhqh with a completed financial need assessmentform n a f 
vssmvgrmk student financial services by october students will be consideredfor 
fotcmlzye this automatically once a n a f has been 
tbqoolwqn submitted by the deadline date access donor s o 
tadcvxwjs a c alumni foundation with matching funding through the 
ebhrgvkli opportunities trust fund qualification s o a c undergraduate 
vmibfjrvx students with financial need additionally students must meet the 
ctppmpvrn government mandated terms of an osotf award see general 
spwnuzung statements on awards amount several awards varying amounts ontario 
rxtbufjwm agri business association degree bursaries i by october to 
unhrqajfo student financial services with a completed financial form n 
ychnvzmkv a f and a letter no more than two 
lgitxfozz pages outlining yourinvolvement extracurricular and or community activities you 
tkxhflqyd have been involved induring studies in the program selection 
shkjinsvk will be based on financial need donor s ontario 
rjuoxawqz agri business association with matching funding through student opportunities 
dhyfclckq trust fund qualification s students registered in the program 
paosvwdeg or in the b comm witha major in food 
sydcqnwgk and agricultural business will be givento students involved in 
wdcvijwno extracurricular and or community terms for receipt of an 
hsyzhancx osotf award seegeneral statements on awards amount by the 
lhbtzaxbs ontario cattlemen s association and the o a c 
mzywxdaso alumni foundationwith assistance of the ontario government s osotf 
mqdazvayf program apply by letter witha financial need assessment form 
cojabqbvp n a f to student financial servicesby students will 
dssxeryco be considered for this award automatically once a n 
deirsbvsa a fhas submitted by the deadline date access award 
subzxrixs donor s ontario cattlemen s with matching funding through 
yappgjjdp the ontariostudent opportunities trust fund students with demonstrated financial 
cdrqhybaq need who are enrolled in semester or in the 
cxleqfhrc b sc agr b comm agricultural business b sc 
yabracgsi animal biology or science program and have a minimum 
qbnferzwa cumulative average additionally must meetthe government mandated terms for 
xxcpbaais receipt of an osotf award statements on awards amount 
ipjmolohm several awards of varying amounts ontario r p forshaw 
qngyfhnnn bursary i the co operatives credit unions friends and 
gmkgljlcn of prof r p forshaw haveestablished this bursary apply 
nfvfnkqza to student services with a completed financialneed assessment form 
enhsfxydc n a f by october a letter indicating membership 
ftrtzdfiq ofco op or credit unions donor s the credit 
otvbiaypn unions friends and associates of prof r p forshaw 
jfojlctdh qualification s students who have financial need preference may 
qbnsjgkch begiven to candidates who been or are members of 
pjpizkdbs a co operativeor credit union amount award of federation 
dbhskpgwa of agriculture bursaries i provided by the ontario federation 
ipgsfhhzq agriculture and the o a c alumni foundationwith the 
pluwddonf assistance of the ontario osotf program apply with a 
aqivvjenu letterindicating h and or rural community and a completed 
vvsyejeyo financial needassessment form n a f to student financial 
lfpeudasg by october to be consideredfor this award you must 
gitljltgg indicate it on our and include a statement outlining 
ckvygqqew yourextracurricular activities access award ontario federation of agriculture with 
ziupvbhbx matching funding through theontario opportunities trust fund qualification s 
kcssialtl o a c students with demonstrated be given to 
ymreocbpk students from farm families who have participated in h 
rfoqhymwv and or community activities additionally students mustmeet the government 
odxnnzffj mandated for receipt of an osotf award see general 
isctqqlwg statements on awards amount awards of varying amounts ontario 
pxvzrbphi first generation bursary i the of training colleges and 
pvgkjkjzz universities established the ontario firstgeneration bursary as part of 
ightobviu their access to opportunities strategy a firstgeneration or part 
lvqukqplj time in or outside canada at any time or 
scsarnhdz in any program apply th to student financial services 
tnyuxgbrv with a completed financial need and the first generation 
fodzcarwk bursary application form selection is based on students registered 
hlxsezkgs in any program who are first generation students ontario 
apvzkkzfk as defined by osap and who have demonstratedfinancial need 
fidanrfot amount several with a completed financial need assessment form 
fgrrpfoil n a f by october students be considered for 
purhujdtt this award automatically once a n a f has 
puazajccy been submittedby deadline date donor s the ontario grape 
wknrpvjjk growers action committee students with good academic standing in 
oxuzppswl semesters to of a degreeprogram or to of a 
dbhxrbzsd diploma program administered byo a c and demonstrated need 
kxgjtqykh of assistance amount several of various amounts ontario pork 
vtqfjqckf degree bursary provided by ontario pork producers marketing board 
tdbegflfy apply with a completed assessment form n a f 
nfqspnyai and a statement indicating interests in pork student financial 
qatyvoqdy services by october donor s ontario pork producers board 
ihinanrew qualification s b sc agr and b comm agricultural 
wqbwfimxa business major withdemonstrated financial need who have completed semester 
cyckodfoa and whohave academic standing and an interest in pork 
uhfupmefm production amount award of auger humanitarian bursary i established 
swtoulrqq in memory of bob auger a associate registrar at 
cepcingte the university ofguelph it is intended as an emergency 
lyumubtot to assist students who unexpectedly findthemselves in difficult financial 
ityunwpds who could benefit from receiving a groceryvoucher to be 
awksyoicx considered students have completed a financial aid assessmentform and 
xjsdusyin arrange an appointment with donor s family and friends 
bcdukyugl of robert auger qualification s students in any degree 
qwoiylsrl program with an unexpected financialemergency amount several with the 
jboiyxacr assistance of the ontario government s osotfprogram to assist 
scchdelaq with financial need to continue their studies as full 
luwxnunxt timestudents in the winter semester apply with a completed 
asmmbncjn financial needassessment form to student financial services by october 
zlrsfvunz students will beconsidered for award automatically once a n 
aabqlvpkk a f has been submitted by the deadlinedate award 
jaieaaqod donor s scotiabank with matching funding through the ontario 
fqmvpxokc trust fund qualification s full time students with demonstrated 
kgrjhrkzf financial additionally students must meet the government mandated terms 
horuyrces for receipt of bursaries i these bursaries were created 
cvghcztzo from gifts from multiple with a leading legacy giftfrom 
soawyjohq ms shirley endean and with the aid of the 
htrocggwg matching program apply byoctober to student financial services with 
xakrehalm a financial need assessmentform students will be considered for 
zelpyzqvz this award once a n a f has beensubmitted 
zlirubkjg by the deadline date access award donor s of 
sreyqflij shirley e endean multiple donors with matching fundingthrough the 
uivihbwya trust for student support program qualification s students registered 
xqxxpifie in any program with demonstrated financialneed additionally students must 
jvnpngtox meet the for receipt of an otss award see 
ybfkvpfgy general statements onawards amount awards of varying amounts t 
gcwiznfwe k warley bursaries i established by o a c 
pepunkjcz association with the assistance of the ontariogovernment s osotf 
sxnpyowim program to professor t k warley s significantcontribution to 
npsnxwjgx the o a c alumni and to students through 
ynuffywbn teaching andpromotion development of experience a degree student may 
impheovvm receive thisbursary twice apply by letter outlining involvement and 
ltwxglrtj a completedfinancial need assessment form n a f to 
nfrlfghkl student services by october access award donor s o 
hgmwoblwf a c alumni association with funding through the ontariostudent 
btbqgwmed opportunities trust fund qualification s with demonstrated financial need 
axylndcaj who are in semester to of any degree within 
kjvwqekms o a c a minimum is required as is 
